team,season,week,total_snaps,yards_gained,touchdown,extra_point_attempt,field_goal_attempt,total_points
SEA,2015,10,53,355,3,2,2,26
SEA,2015,11,71,519,4,2,1,29
SEA,2015,12,60,446,6,3,0,39
SEA,2015,13,64,449,5,5,1,38
SEA,2015,14,66,427,5,5,0,35
SEA,2015,15,67,432,3,3,3,30
SEA,2015,16,67,348,3,2,1,23
SEA,2015,17,67,372,4,3,3,36
SEA,2016,1,78,370,1,0,2,12
SEA,2016,2,61,321,0,0,1,3
SEA,2016,3,64,437,4,4,3,37
SEA,2016,4,57,378,3,3,2,27
SEA,2016,6,62,346,3,2,2,26
SEA,2016,7,57,277,0,0,2,6
SEA,2016,8,52,370,1,2,2,14
SEA,2016,9,41,316,4,4,1,31
SEA,2016,10,67,444,3,1,4,31
SEA,2016,11,60,443,3,2,2,26
SEA,2016,12,61,278,0,0,1,3
SEA,2016,13,71,555,4,4,4,40
SEA,2016,14,68,376,1,1,1,10
SEA,2016,15,55,304,3,3,1,24
SEA,2016,16,79,428,4,2,1,29
SEA,2016,17,63,390,2,1,4,25
SEA,2017,1,48,248,0,0,3,9
SEA,2017,2,75,335,1,0,2,12
SEA,2017,3,73,442,4,3,0,27
SEA,2017,4,63,489,4,5,1,32
SEA,2017,5,64,261,1,1,3,16
SEA,2017,7,70,439,3,3,1,24
SEA,2017,8,62,487,4,5,2,35
SEA,2017,9,76,445,2,0,0,12
SEA,2017,10,58,314,2,2,2,20
SEA,2017,11,69,390,4,2,3,35
SEA,2017,12,63,319,3,3,1,24
SEA,2017,13,57,312,3,3,1,24
SEA,2017,14,57,412,3,3,1,24
SEA,2017,15,54,220,1,1,0,7
SEA,2017,16,51,173,2,3,0,15
SEA,2017,17,54,322,3,3,1,24
SEA,2018,1,55,362,3,3,1,24
SEA,2018,2,61,300,3,2,1,23
SEA,2018,3,66,306,3,3,1,24
SEA,2018,4,61,343,2,2,2,20
SEA,2018,5,55,388,4,4,1,31
SEA,2018,6,59,379,3,3,2,27
SEA,2018,8,61,424,4,4,0,28
SEA,2018,9,73,389,3,2,1,23
SEA,2018,10,63,449,4,4,1,31
SEA,2018,11,66,401,3,3,2,27
SEA,2018,12,58,417,3,3,3,30
SEA,2018,13,48,354,5,4,1,37
SEA,2018,14,63,288,1,1,2,13
SEA,2018,15,69,398,3,2,1,23
SEA,2018,16,71,485,5,5,1,38
SEA,2018,17,60,337,4,3,2,33
SEA,2019,1,47,269,3,3,0,21
SEA,2019,2,69,454,4,4,0,28
SEA,2019,3,75,514,6,3,0,39
SEA,2019,4,59,355,2,3,2,21
SEA,2019,5,66,437,4,3,1,30
SEA,2019,6,73,467,4,2,2,32
SEA,2019,7,68,347,3,1,3,28
SEA,2019,8,53,335,3,3,2,27
SEA,2019,9,69,523,5,2,2,38
SEA,2019,10,72,379,3,3,2,27
SEA,2019,12,56,375,2,2,1,17
SEA,2019,13,75,459,5,4,3,43
SEA,2019,14,62,351,0,0,2,6
SEA,2019,15,61,442,4,3,1,30
SEA,2019,16,56,260,1,1,2,13
SEA,2019,17,70,358,3,3,0,21
SEA,2020,1,57,407,5,5,1,38
SEA,2020,2,60,442,6,5,0,41
SEA,2020,3,70,433,5,4,0,34
SEA,2020,4,59,461,4,4,1,31
SEA,2020,5,53,341,4,3,0,27
SEA,2020,7,82,588,4,4,2,34
SEA,2020,8,64,365,5,4,1,37
SEA,2020,9,63,447,4,4,2,34
SEA,2020,10,65,361,1,1,3,16
SEA,2020,11,61,363,3,2,2,26
SEA,2020,12,61,308,2,2,3,23
SEA,2020,13,70,374,1,1,1,10
SEA,2020,14,68,414,5,4,2,40
SEA,2020,15,50,305,2,2,2,20
SEA,2020,16,59,321,2,2,2,20
SEA,2020,17,64,303,3,2,2,26
SEA,2021,1,53,394,4,4,0,28
SEA,2021,2,52,420,4,3,1,30
SEA,2021,3,52,404,2,2,1,17
SEA,2021,4,52,256,4,4,0,28
SEA,2021,5,60,375,2,2,1,17
SEA,2021,6,62,354,2,2,2,20
SEA,2021,7,54,258,1,1,1,10
SEA,2021,8,52,264,4,4,1,31
SEA,2021,11,49,293,1,1,2,13
SEA,2021,12,46,281,2,1,0,13
SEA,2021,13,67,378,4,4,0,28
SEA,2021,14,58,453,4,1,2,31
SEA,2021,15,53,236,1,1,1,10
SEA,2021,16,53,351,3,3,1,24
SEA,2021,17,69,502,6,6,3,51
SEA,2021,18,56,441,6,5,1,44
SEA,2022,1,46,274,2,2,1,17
SEA,2022,2,47,233,0,1,0,1
SEA,2022,3,69,437,2,2,3,23
SEA,2022,4,61,557,5,6,2,42
SEA,2022,5,50,419,4,2,2,32
SEA,2022,6,66,333,2,1,4,25
SEA,2022,7,61,425,4,4,3,37
SEA,2022,8,61,300,3,3,2,27
SEA,2022,9,68,435,5,4,1,37
SEA,2022,10,51,314,2,1,1,16
SEA,2022,12,62,394,4,4,2,34
SEA,2022,13,64,458,3,3,2,27
SEA,2022,14,53,310,3,3,1,24
SEA,2022,15,61,308,1,1,2,13
SEA,2022,16,73,348,1,1,1,10
SEA,2022,17,71,381,2,2,3,23
SEA,2022,18,69,410,1,1,4,19
SEA,2023,1,46,197,1,1,2,13
SEA,2023,2,66,410,4,4,1,31
SEA,2023,3,68,446,3,2,5,35
SEA,2023,4,51,294,2,3,1,18
SEA,2023,6,70,413,1,1,2,13
SEA,2023,7,56,336,2,2,2,20
SEA,2023,8,54,369,3,3,1,24
SEA,2023,9,46,186,0,0,1,3
SEA,2023,10,73,489,2,2,5,29
SEA,2023,11,61,305,1,1,3,16
SEA,2023,12,54,268,0,1,2,7
SEA,2023,13,63,406,5,5,0,35
SEA,2023,14,56,339,2,1,1,16
SEA,2023,15,58,310,2,2,2,20
SEA,2023,16,59,285,2,2,2,20
SEA,2023,17,49,378,2,2,3,23
SEA,2023,18,54,327,2,1,2,19
SF,2012,1,60,399,4,3,3,36
SF,2012,2,58,377,3,3,2,27
SF,2012,3,58,293,1,1,2,13
SF,2012,4,66,394,3,4,2,28
SF,2012,5,63,621,6,6,1,45
SF,2012,6,60,362,0,0,1,3
SF,2012,7,55,318,1,1,2,13
SF,2012,8,52,345,3,3,1,24
SF,2012,10,64,372,3,3,1,24
SF,2012,11,53,365,3,3,3,30
SF,2012,12,56,375,2,4,1,19
SF,2012,13,71,356,2,1,2,19
SF,2012,14,52,344,3,3,2,27
SF,2012,15,65,401,5,5,2,41
SF,2012,16,56,326,2,1,3,22
SF,2012,17,65,413,3,3,2,27
SF,2013,1,75,502,4,4,2,34
SF,2013,2,51,227,0,0,1,3
SF,2013,3,52,266,1,1,0,7
SF,2013,4,65,386,5,5,0,35
SF,2013,5,49,293,3,4,2,28
SF,2013,6,68,402,3,3,3,30
SF,2013,7,61,354,4,4,1,31
SF,2013,8,55,398,5,6,0,36
SF,2013,10,52,196,0,0,3,9
SF,2013,11,56,208,2,2,2,20
SF,2013,12,56,314,3,3,2,27
SF,2013,13,61,359,2,2,3,23
SF,2013,14,63,339,1,1,4,19
SF,2013,15,68,393,2,3,4,27
SF,2013,16,54,396,3,4,2,28
SF,2013,17,59,393,2,2,3,23
SF,2014,1,52,330,3,4,0,22
SF,2014,2,65,375,2,2,2,20
SF,2014,3,61,327,2,2,0,14
SF,2014,4,74,438,5,2,4,44
SF,2014,5,67,375,1,1,5,22
SF,2014,6,65,432,3,4,1,25
SF,2014,7,70,363,2,2,1,17
SF,2014,9,62,317,1,1,1,10
SF,2014,10,67,355,3,3,2,27
SF,2014,11,66,344,1,1,3,16
SF,2014,12,58,324,2,2,1,17
SF,2014,13,51,185,0,0,1,3
SF,2014,14,56,271,1,1,2,13
SF,2014,15,57,281,1,1,0,7
SF,2014,16,66,469,5,5,0,35
SF,2014,17,57,413,2,2,2,20
SF,2015,1,64,397,2,2,2,20
SF,2015,2,83,446,2,1,1,16
SF,2015,3,50,170,3,1,0,19
SF,2015,4,50,237,0,0,1,3
SF,2015,5,63,387,3,3,2,27
SF,2015,6,56,405,2,1,4,25
SF,2015,7,45,185,0,0,1,3
SF,2015,8,64,201,0,0,2,6
SF,2015,9,61,322,2,2,1,17
SF,2015,11,52,323,1,1,2,13
SF,2015,12,55,385,1,1,2,13
SF,2015,13,59,317,3,2,0,20
SF,2015,14,54,265,1,1,1,10
SF,2015,15,71,350,2,2,0,14
SF,2015,16,59,346,2,2,1,17
SF,2015,17,74,464,1,1,4,19
SF,2016,1,76,321,4,4,0,28
SF,2016,2,64,308,4,3,2,33
SF,2016,3,57,254,2,1,1,16
SF,2016,4,52,303,2,2,1,17
SF,2016,5,74,313,3,3,0,21
SF,2016,6,59,321,1,1,3,16
SF,2016,7,66,303,2,2,1,17
SF,2016,9,57,491,2,2,3,23
SF,2016,10,61,293,2,2,2,20
SF,2016,11,62,328,2,2,1,17
SF,2016,12,72,489,3,3,1,24
SF,2016,13,54,181,0,0,2,6
SF,2016,14,55,381,2,2,1,17
SF,2016,15,55,290,2,1,0,13
SF,2016,16,68,340,3,2,0,20
SF,2016,17,57,279,3,3,0,21
SF,2017,1,54,244,0,0,1,3
SF,2017,2,48,258,0,0,3,9
SF,2017,3,75,445,5,3,2,39
SF,2017,4,79,329,0,0,5,15
SF,2017,5,70,419,2,2,3,23
SF,2017,6,70,364,3,3,1,24
SF,2017,7,65,338,1,1,1,10
SF,2017,8,64,261,2,1,1,16
SF,2017,9,73,357,1,1,1,10
SF,2017,10,55,477,4,4,1,31
SF,2017,12,66,303,1,1,2,13
SF,2017,13,72,404,1,0,5,21
SF,2017,14,62,440,2,2,4,26
SF,2017,15,67,432,1,1,6,25
SF,2017,16,65,374,5,5,1,38
SF,2017,17,61,462,4,4,2,34
SF,2018,1,61,351,2,1,3,22
SF,2018,2,59,397,3,3,3,30
SF,2018,3,64,429,3,1,2,25
SF,2018,4,59,374,2,3,2,21
SF,2018,5,95,496,4,0,0,24
SF,2018,6,55,419,3,3,3,30
SF,2018,7,58,277,1,1,1,10
SF,2018,8,63,297,1,1,2,13
SF,2018,9,51,408,4,4,2,34
SF,2018,10,66,374,2,2,3,23
SF,2018,12,59,370,1,0,1,9
SF,2018,13,73,480,3,1,1,22
SF,2018,14,62,422,2,2,2,20
SF,2018,15,56,371,2,2,4,26
SF,2018,16,54,288,0,0,3,9
SF,2018,17,58,411,5,3,1,36
SF,2019,1,59,266,2,2,3,23
SF,2019,2,66,573,5,5,2,41
SF,2019,3,72,446,3,3,1,24
SF,2019,5,68,459,4,4,1,31
SF,2019,6,74,344,2,2,2,20
SF,2019,7,62,288,0,0,3,9
SF,2019,8,61,410,7,6,1,51
SF,2019,9,67,420,4,4,0,28
SF,2019,10,77,336,2,1,3,22
SF,2019,11,67,458,4,3,1,30
SF,2019,12,44,365,4,4,3,37
SF,2019,13,52,339,2,2,1,17
SF,2019,14,62,547,6,6,2,48
SF,2019,15,62,320,3,1,3,28
SF,2019,16,54,369,3,4,2,28
SF,2019,17,49,413,3,2,2,26
SF,2020,1,61,382,2,2,2,20
SF,2020,2,57,386,4,4,1,31
SF,2020,3,71,439,4,3,3,36
SF,2020,4,70,454,4,2,0,26
SF,2020,5,59,302,2,2,1,17
SF,2020,6,68,392,3,3,1,24
SF,2020,7,63,474,4,3,2,33
SF,2020,8,66,375,4,3,0,27
SF,2020,9,53,346,2,2,1,17
SF,2020,10,66,296,1,1,2,13
SF,2020,12,70,364,2,2,3,23
SF,2020,13,60,402,3,3,1,24
SF,2020,14,77,368,4,1,0,25
SF,2020,15,81,469,4,3,2,33
SF,2020,16,54,410,3,2,0,20
SF,2020,17,64,359,2,2,3,23
SF,2021,1,53,451,4,5,2,35
SF,2021,2,65,309,2,2,1,17
SF,2021,3,65,320,4,4,0,28
SF,2021,4,73,465,3,1,0,19
SF,2021,5,59,344,1,1,1,10
SF,2021,7,53,293,2,0,2,18
SF,2021,8,51,470,3,1,4,31
SF,2021,9,56,365,2,2,1,17
SF,2021,10,63,339,3,4,1,25
SF,2021,11,64,350,3,3,3,30
SF,2021,12,65,440,4,4,2,34
SF,2021,13,55,371,3,2,1,23
SF,2021,14,69,396,3,2,2,26
SF,2021,15,56,397,4,4,1,31
SF,2021,16,58,405,2,2,1,17
SF,2021,17,61,424,2,2,3,23
SF,2021,18,66,475,3,3,2,27
SF,2022,1,67,340,1,1,1,10
SF,2022,2,70,373,4,3,3,36
SF,2022,3,52,299,1,1,1,10
SF,2022,4,49,327,2,3,1,18
SF,2022,5,59,408,4,4,1,31
SF,2022,6,57,346,3,2,0,20
SF,2022,7,71,471,2,2,3,23
SF,2022,8,52,380,4,4,1,31
SF,2022,10,69,398,2,1,3,22
SF,2022,11,55,389,5,5,1,38
SF,2022,12,65,320,1,1,2,13
SF,2022,13,76,390,2,3,4,27
SF,2022,14,58,405,5,5,0,35
SF,2022,15,58,390,3,3,0,21
SF,2022,16,51,387,4,4,3,37
SF,2022,17,60,457,4,4,3,37
SF,2022,18,61,347,5,5,1,38
SF,2023,1,63,411,3,3,3,30
SF,2023,2,54,365,3,3,3,30
SF,2023,3,75,454,3,3,3,30
SF,2023,4,51,409,5,5,0,35
SF,2023,5,66,424,6,6,0,42
SF,2023,6,53,234,2,2,1,17
SF,2023,7,51,338,2,2,1,17
SF,2023,8,56,478,2,2,1,17
SF,2023,10,57,449,4,4,2,34
SF,2023,11,57,450,3,3,2,27
SF,2023,12,63,380,5,4,1,37
SF,2023,13,56,461,6,6,0,42
SF,2023,14,52,542,4,4,0,28
SF,2023,15,51,408,5,6,1,39
SF,2023,16,68,457,2,2,1,17
SF,2023,17,66,416,3,3,2,27
SF,2023,18,57,314,3,2,0,20
TB,2012,1,58,276,1,1,3,16
TB,2012,2,52,322,3,4,2,28
TB,2012,3,55,185,1,1,1,10
TB,2012,4,59,379,2,1,3,22
TB,2012,6,50,478,5,5,1,38
TB,2012,7,67,522,4,4,0,28
TB,2012,8,77,425,4,3,3,36
TB,2012,9,62,531,6,6,0,42
TB,2012,10,43,284,2,4,2,22
TB,2012,11,77,415,4,1,2,31
TB,2012,12,54,334,2,2,3,23
TB,2012,13,61,313,3,2,3,29
TB,2012,14,68,325,3,3,0,21
TB,2012,16,81,452,2,1,2,19
TB,2012,17,66,366,2,1,3,22
TB,2013,1,59,275,2,2,1,17
TB,2013,2,56,285,1,2,0,8
TB,2013,3,66,333,0,0,1,3
TB,2013,4,75,274,1,1,1,10
TB,2013,6,66,367,2,2,2,20
TB,2013,7,75,367,3,2,3,29
TB,2013,8,68,323,1,1,2,13
TB,2013,9,64,377,3,3,1,24
TB,2013,10,58,291,2,2,2,20
TB,2013,11,65,417,4,5,2,35
TB,2013,12,45,286,2,3,1,18
TB,2013,13,45,247,0,0,2,6
TB,2013,14,62,255,3,3,2,27
TB,2013,15,50,218,3,2,0,20
TB,2013,16,56,217,1,1,2,13
TB,2013,17,62,294,2,2,1,17
TB,2014,1,55,285,2,2,0,14
TB,2014,2,51,336,2,2,1,17
TB,2014,3,57,243,3,2,0,20
TB,2014,4,62,365,3,3,2,27
TB,2014,5,54,315,3,4,1,25
TB,2014,6,67,401,2,2,1,17
TB,2014,8,56,237,2,1,2,19
TB,2014,9,61,373,2,2,1,17
TB,2014,10,68,393,2,2,1,17
TB,2014,11,45,336,2,3,2,21
TB,2014,12,75,407,1,1,2,13
TB,2014,13,55,265,1,1,2,13
TB,2014,14,59,276,2,2,1,17
TB,2014,15,54,305,2,2,1,17
TB,2014,16,47,163,0,0,1,3
TB,2014,17,64,298,2,2,2,20
TB,2015,1,63,302,3,2,0,20
TB,2015,2,59,346,2,2,4,26
TB,2015,3,56,318,1,0,1,9
TB,2015,4,75,428,4,2,1,29
TB,2015,5,60,394,3,3,3,30
TB,2015,7,60,487,2,3,3,24
TB,2015,8,62,295,2,2,3,23
TB,2015,9,60,383,2,0,4,24
TB,2015,10,66,349,1,1,1,10
TB,2015,11,69,532,5,6,1,39
TB,2015,12,62,377,1,0,2,12
TB,2015,13,63,403,3,2,1,23
TB,2015,14,51,297,2,2,1,17
TB,2015,15,77,509,2,2,3,23
TB,2015,16,53,400,3,3,0,21
TB,2015,17,71,402,1,1,1,10
TB,2016,1,58,375,4,4,1,31
TB,2016,2,75,329,2,1,0,13
TB,2016,3,83,489,5,2,0,32
TB,2016,4,65,252,1,1,0,7
TB,2016,5,69,333,1,0,3,15
TB,2016,7,72,519,4,4,2,34
TB,2016,8,62,282,3,1,1,22
TB,2016,9,72,406,4,2,0,26
TB,2016,10,68,392,3,4,2,28
TB,2016,11,74,447,1,1,4,19
TB,2016,12,60,342,2,2,0,14
TB,2016,13,59,365,2,2,2,20
TB,2016,14,61,290,1,1,3,16
TB,2016,15,59,299,2,2,2,20
TB,2016,16,58,366,3,3,1,24
TB,2016,17,62,315,1,2,1,11
TB,2017,2,65,323,2,2,3,23
TB,2017,3,51,354,2,2,1,17
TB,2017,4,61,446,3,1,2,25
TB,2017,5,67,424,2,2,0,14
TB,2017,6,68,421,4,1,0,25
TB,2017,7,70,453,3,3,2,27
TB,2017,8,63,295,0,0,1,3
TB,2017,9,57,222,2,1,1,16
TB,2017,10,66,278,1,0,3,15
TB,2017,11,62,328,2,3,3,24
TB,2017,12,68,377,2,2,2,20
TB,2017,13,74,435,3,2,2,26
TB,2017,14,68,419,3,3,0,21
TB,2017,15,53,383,3,3,0,21
TB,2017,16,57,433,1,1,4,19
TB,2017,17,82,473,4,2,1,29
TB,2018,1,58,532,5,6,2,42
TB,2018,2,57,446,4,3,0,27
TB,2018,3,68,475,4,3,2,33
TB,2018,4,60,331,1,1,1,10
TB,2018,6,63,516,4,2,1,29
TB,2018,7,87,480,3,2,2,26
TB,2018,8,84,596,5,2,2,38
TB,2018,9,65,325,4,4,0,28
TB,2018,10,67,509,0,0,1,3
TB,2018,11,68,517,6,5,0,41
TB,2018,12,68,422,3,3,2,27
TB,2018,13,59,344,3,3,1,24
TB,2018,14,65,318,2,2,0,14
TB,2018,15,47,243,1,0,2,12
TB,2018,16,75,399,3,2,2,26
TB,2018,17,58,437,4,2,2,32
TB,2019,1,64,316,3,2,1,23
TB,2019,2,57,310,2,2,2,20
TB,2019,3,72,524,3,1,4,31
TB,2019,4,72,474,7,7,2,55
TB,2019,5,55,298,3,3,1,24
TB,2019,6,77,442,3,1,1,22
TB,2019,8,77,407,2,0,3,21
TB,2019,9,72,434,4,4,2,34
TB,2019,10,78,476,3,3,3,30
TB,2019,11,61,349,3,2,1,23
TB,2019,12,58,450,4,2,1,29
TB,2019,13,66,342,2,2,2,20
TB,2019,14,75,553,6,5,1,44
TB,2019,15,69,508,4,5,1,32
TB,2019,16,72,441,3,2,2,26
TB,2019,17,47,337,3,2,0,20
TB,2020,1,66,325,4,2,1,29
TB,2020,2,57,339,4,4,1,31
TB,2020,3,62,366,3,2,2,26
TB,2020,4,70,487,6,5,1,44
TB,2020,5,63,360,1,1,4,19
TB,2020,6,61,324,4,5,1,32
TB,2020,7,68,454,6,6,1,45
TB,2020,8,66,361,2,1,4,25
TB,2020,9,45,218,0,0,1,3
TB,2020,10,74,551,5,4,4,46
TB,2020,11,67,258,3,3,1,24
TB,2020,12,54,421,3,3,1,24
TB,2020,14,45,305,3,2,2,26
TB,2020,15,64,443,4,4,1,31
TB,2020,16,69,603,8,5,0,53
TB,2020,17,60,494,5,5,3,44
TB,2021,1,64,431,4,4,1,31
TB,2021,2,57,361,5,6,0,36
TB,2021,3,71,467,3,3,1,24
TB,2021,4,71,392,1,1,4,19
TB,2021,5,67,574,6,6,1,45
TB,2021,6,70,401,4,4,0,28
TB,2021,7,70,408,5,5,1,38
TB,2021,8,59,446,5,3,0,33
TB,2021,10,47,273,2,1,2,19
TB,2021,11,74,414,3,3,3,30
TB,2021,12,62,369,5,5,1,38
TB,2021,13,67,426,5,3,1,36
TB,2021,14,75,502,4,3,2,33
TB,2021,16,63,391,3,2,4,32
TB,2021,17,72,472,3,2,2,26
TB,2021,18,59,412,5,5,2,41
TB,2022,1,60,365,1,1,4,19
TB,2022,2,63,264,1,2,2,14
TB,2022,3,59,306,1,0,2,12
TB,2022,4,59,388,4,4,1,31
TB,2022,5,73,423,2,1,2,19
TB,2022,6,68,318,1,0,4,18
TB,2022,7,66,336,0,0,1,3
TB,2022,8,62,369,2,1,3,22
TB,2022,9,78,331,1,1,3,16
TB,2022,10,68,422,3,3,0,21
TB,2022,12,66,342,2,2,1,17
TB,2022,13,74,358,2,2,1,17
TB,2022,14,73,323,1,1,0,7
TB,2022,15,71,404,3,2,1,23
TB,2022,16,77,397,1,1,4,19
TB,2022,17,75,499,4,1,1,28
TB,2022,18,54,222,2,2,1,17
TB,2023,1,65,249,2,2,2,20
TB,2023,2,66,439,2,3,2,21
TB,2023,3,45,187,1,0,1,9
TB,2023,4,65,363,3,2,2,26
TB,2023,6,54,252,0,0,2,6
TB,2023,7,64,349,1,1,2,13
TB,2023,8,62,315,2,1,1,16
TB,2023,9,63,346,4,4,3,37
TB,2023,10,60,356,2,2,2,20
TB,2023,11,66,313,2,2,0,14
TB,2023,12,56,324,2,2,2,20
TB,2023,13,56,332,3,3,0,21
TB,2023,14,67,292,3,3,2,27
TB,2023,15,58,482,4,4,2,34
TB,2023,16,70,356,3,3,3,30
TB,2023,17,50,367,2,1,0,13
TB,2023,18,61,252,0,0,3,9
TEN,2012,1,61,292,2,1,2,19
TEN,2012,2,40,212,1,1,1,10
TEN,2012,3,61,437,3,5,3,32
TEN,2012,4,59,352,4,2,0,26
TEN,2012,5,68,287,1,1,0,7
TEN,2012,6,69,384,2,2,4,26
TEN,2012,7,61,404,5,5,0,35
TEN,2012,8,56,348,1,1,2,13
TEN,2012,9,56,359,4,1,1,28
TEN,2012,10,57,302,3,4,3,31
TEN,2012,12,70,371,1,1,4,19
TEN,2012,13,68,398,1,1,1,10
TEN,2012,14,60,359,2,2,3,23
TEN,2012,15,55,317,2,2,0,14
TEN,2012,16,59,219,1,1,0,7
TEN,2012,17,51,231,2,5,1,20
TEN,2013,1,61,241,1,1,3,16
TEN,2013,2,67,267,2,3,1,18
TEN,2013,3,67,469,2,2,2,20
TEN,2013,4,63,337,4,5,1,32
TEN,2013,5,65,353,2,2,1,17
TEN,2013,6,52,237,0,1,2,7
TEN,2013,7,57,396,2,2,1,17
TEN,2013,9,60,384,4,4,0,28
TEN,2013,10,70,371,4,3,2,33
TEN,2013,11,54,344,3,3,2,27
TEN,2013,12,73,434,2,2,3,23
TEN,2013,13,74,363,2,2,0,14
TEN,2013,14,48,268,4,4,0,28
TEN,2013,15,77,468,5,4,2,40
TEN,2013,16,71,365,2,2,2,20
TEN,2013,17,59,319,1,1,3,16
TEN,2014,1,73,431,2,2,4,26
TEN,2014,2,49,316,1,1,1,10
TEN,2014,3,63,335,1,1,0,7
TEN,2014,4,47,279,2,2,1,17
TEN,2014,5,64,423,4,4,0,28
TEN,2014,6,54,304,1,1,3,16
TEN,2014,7,49,236,2,2,1,17
TEN,2014,8,56,336,2,1,1,16
TEN,2014,10,54,246,1,1,0,7
TEN,2014,11,39,312,4,3,1,30
TEN,2014,12,61,399,3,3,1,24
TEN,2014,13,56,358,2,3,0,15
TEN,2014,14,56,268,1,1,0,7
TEN,2014,15,62,350,0,0,3,9
TEN,2014,16,65,383,1,1,2,13
TEN,2014,17,57,222,1,1,1,10
TEN,2015,1,46,338,5,6,0,36
TEN,2015,2,74,423,3,2,0,20
TEN,2015,3,75,455,5,3,2,39
TEN,2015,5,62,284,1,1,2,13
TEN,2015,6,64,345,2,1,1,16
TEN,2015,7,52,264,1,1,0,7
TEN,2015,8,58,257,0,0,2,6
TEN,2015,9,68,483,4,2,2,32
TEN,2015,10,46,249,1,1,1,10
TEN,2015,11,63,335,1,1,2,13
TEN,2015,12,57,262,3,1,0,19
TEN,2015,13,67,479,5,6,0,36
TEN,2015,14,58,339,1,0,0,6
TEN,2015,15,60,333,3,1,1,22
TEN,2015,16,64,264,2,0,0,12
TEN,2015,17,57,275,4,3,1,30
TEN,2016,1,66,335,4,1,1,28
TEN,2016,2,60,378,2,1,1,16
TEN,2016,3,63,395,1,1,1,10
TEN,2016,4,62,326,3,2,2,26
TEN,2016,5,68,401,5,3,1,36
TEN,2016,6,56,422,4,4,0,28
TEN,2016,7,68,356,4,2,2,32
TEN,2016,8,66,494,4,3,3,36
TEN,2016,9,61,393,7,5,0,47
TEN,2016,10,59,460,6,5,2,47
TEN,2016,11,70,387,2,2,1,17
TEN,2016,12,51,376,3,3,2,27
TEN,2016,14,62,271,1,1,2,13
TEN,2016,15,62,391,2,1,2,19
TEN,2016,16,64,282,3,2,1,23
TEN,2016,17,58,254,2,3,1,18
TEN,2017,1,63,351,1,1,3,16
TEN,2017,2,62,396,4,4,3,37
TEN,2017,3,65,421,3,3,4,33
TEN,2017,4,40,204,3,2,0,20
TEN,2017,5,58,210,2,1,1,16
TEN,2017,6,66,475,4,3,5,42
TEN,2017,7,68,283,0,0,4,12
TEN,2017,9,50,290,3,2,1,23
TEN,2017,10,84,444,3,3,1,24
TEN,2017,11,57,362,2,2,1,17
TEN,2017,12,51,278,2,2,2,20
TEN,2017,13,50,348,3,3,1,24
TEN,2017,14,56,224,1,1,0,7
TEN,2017,15,62,331,2,2,3,23
TEN,2017,16,66,372,1,2,3,17
TEN,2017,17,62,251,2,0,3,21
TEN,2018,1,67,336,2,2,2,20
TEN,2018,2,57,291,2,2,2,20
TEN,2018,3,59,258,0,0,3,9
TEN,2018,4,67,415,3,2,2,26
TEN,2018,5,53,229,0,0,4,12
TEN,2018,7,68,401,2,1,2,19
TEN,2018,9,67,369,4,4,0,28
TEN,2018,10,63,399,4,4,2,34
TEN,2018,11,59,290,1,1,1,10
TEN,2018,12,52,408,2,2,1,17
TEN,2018,13,59,413,4,2,2,32
TEN,2018,14,55,428,4,3,1,30
TEN,2018,15,64,310,2,2,1,17
TEN,2018,16,55,310,2,1,2,19
TEN,2018,17,45,258,1,2,1,11
TEN,2019,1,54,373,4,5,2,35
TEN,2019,2,54,278,2,2,1,17
TEN,2019,3,75,395,1,1,0,7
TEN,2019,4,61,365,3,3,1,24
TEN,2019,5,54,285,1,1,0,7
TEN,2019,7,60,421,3,2,1,23
TEN,2019,8,55,267,3,3,2,27
TEN,2019,9,63,452,3,2,0,20
TEN,2019,10,50,406,4,3,0,27
TEN,2019,12,48,482,6,6,0,42
TEN,2019,13,55,339,3,4,1,25
TEN,2019,14,58,553,5,6,0,36
TEN,2019,15,65,443,3,3,0,21
TEN,2019,16,58,421,4,4,0,28
TEN,2019,17,57,469,5,5,0,35
TEN,2020,1,78,379,2,1,1,16
TEN,2020,2,57,364,4,3,2,33
TEN,2020,3,72,456,2,1,6,31
TEN,2020,5,62,334,6,6,0,42
TEN,2020,6,71,629,6,4,0,40
TEN,2020,7,56,302,3,3,1,24
TEN,2020,8,61,451,3,2,0,20
TEN,2020,9,53,252,2,3,1,18
TEN,2020,10,60,304,3,2,1,23
TEN,2020,11,68,440,3,1,3,28
TEN,2020,12,65,455,6,6,1,45
TEN,2020,13,68,451,5,3,0,33
TEN,2020,14,65,461,4,4,1,31
TEN,2020,15,64,471,6,5,1,44
TEN,2020,16,55,277,2,2,0,14
TEN,2020,17,69,505,5,5,2,41
TEN,2021,1,64,304,2,1,0,13
TEN,2021,2,82,560,3,3,4,33
TEN,2021,3,64,379,3,2,1,23
TEN,2021,4,94,475,2,1,3,22
TEN,2021,5,61,381,4,4,1,31
TEN,2021,6,50,363,4,4,2,34
TEN,2021,7,62,379,3,3,2,27
TEN,2021,8,67,359,3,4,2,28
TEN,2021,9,55,213,3,4,0,22
TEN,2021,10,56,281,2,2,3,23
TEN,2021,11,79,426,2,1,0,13
TEN,2021,12,61,364,2,1,0,13
TEN,2021,14,66,296,2,2,2,20
TEN,2021,15,78,354,1,1,2,13
TEN,2021,16,58,299,2,2,2,20
